Date,SPX,GLD,USO,SLV,EUR/USD
2015-03-23,2104.419921875,114.29000091552734,134.24000549316406,16.299999237060547,1.0826611518859863
2015-03-24,2091.5,114.56999969482422,134.32000732421875,16.280000686645508,1.094499111175537
2015-03-25,2061.050048828125,114.7300033569336,138.8800048828125,16.239999771118164,1.0902034044265747
2015-03-26,2056.14990234375,115.4800033569336,145.67999267578125,16.299999237060547,1.0960465669631958
2015-03-27,2061.02001953125,115.05999755859375,137.1199951171875,16.219999313354492,1.0886367559432983
2015-03-30,2086.239990234375,113.75,137.83999633789062,15.979999542236328,1.0884946584701538
2015-03-31,2067.889892578125,113.66000366210938,134.72000122070312,15.930000305175781,1.0830246210098267
2015-04-01,2059.68994140625,115.5999984741211,140.63999938964844,16.229999542236328,1.073814034461975
2015-04-02,2066.9599609375,115.27999877929688,140.47999572753906,16.020000457763672,1.0769942998886108
2015-04-06,2080.6201171875,116.69000244140625,147.44000244140625,16.270000457763672,1.100134253501892
2015-04-07,2076.330078125,116.11000061035156,152.47999572753906,16.149999618530273,1.0934817790985107
2015-04-08,2081.89990234375,115.47000122070312,144.55999755859375,15.8100004196167,1.0824151039123535
2015-04-09,2091.179931640625,114.66999816894531,144.24000549316406,15.510000228881836,1.078527569770813
2015-04-10,2102.06005859375,115.97000122070312,147.27999877929688,15.770000457763672,1.0669056177139282
2015-04-13,2092.429931640625,115.13999938964844,148.0,15.600000381469727,1.0609854459762573
2015-04-14,2095.840087890625,114.44000244140625,150.55999755859375,15.510000228881836,1.0572947263717651
2015-04-15,2106.6298828125,115.43000030517578,157.67999267578125,15.630000114440918,1.0647132396697998
2015-04-16,2104.989990234375,115.02999877929688,159.52000427246094,15.569999694824219,1.0676802396774292
2015-04-17,2081.179931640625,115.5999984741211,158.72000122070312,15.5600004196167,1.0755579471588135
2015-04-20,2100.39990234375,114.72000122070312,159.1199951171875,15.289999961853027,1.0810226202011108
2015-04-21,2097.2900390625,115.37999725341797,155.60000610351562,15.319999694824219,1.0747487545013428
2015-04-22,2107.9599609375,113.83000183105469,154.8800048828125,15.109999656677246,1.074171543121338
2015-04-23,2112.929931640625,114.66000366210938,158.0800018310547,15.210000038146973,1.0725815296173096
2015-04-24,2117.68994140625,113.05000305175781,157.36000061035156,15.0600004196167,1.0815019607543945
2015-04-27,2108.919921875,115.33000183105469,156.16000366210938,15.65999984741211,1.086897373199463
2015-04-28,2114.760009765625,116.33000183105469,156.8000030517578,15.869999885559082,1.0877959728240967
2015-04-29,2106.85009765625,115.51000213623047,160.9600067138672,15.8100004196167,1.096912145614624
2015-04-30,2085.510009765625,113.47000122070312,164.0800018310547,15.430000305175781,1.1114321947097778
2015-05-01,2108.2900390625,113.08000183105469,163.1999969482422,15.470000267028809,1.1214659214019775
2015-05-04,2114.489990234375,114.0999984741211,162.24000549316406,15.699999809265137,1.1185932159423828
2015-05-05,2089.4599609375,114.41999816894531,166.0800018310547,15.8100004196167,1.1149141788482666
2015-05-06,2080.14990234375,114.36000061035156,166.55999755859375,15.770000457763672,1.1186307668685913
2015-05-07,2088.0,113.41999816894531,161.60000610351562,15.600000381469727,1.1341469287872314
2015-05-08,2116.10009765625,113.97000122070312,163.36000061035156,15.760000228881836,1.1246949434280396
2015-05-11,2105.330078125,113.52999877929688,163.0399932861328,15.569999694824219,1.1194071769714355
2015-05-12,2099.1201171875,114.5,165.9199981689453,15.8100004196167,1.114441990852356
2015-05-13,2098.47998046875,116.55000305175781,164.8800048828125,16.350000381469727,1.1221455335617065
2015-05-14,2121.10009765625,117.18000030517578,164.24000549316406,16.649999618530273,1.1350480318069458
2015-05-15,2122.72998046875,117.52999877929688,164.16000366210938,16.75,1.1404979228973389
2015-05-18,2129.199951171875,117.5199966430664,163.52000427246094,16.889999389648438,1.144505262374878
2015-05-19,2127.830078125,115.88999938964844,157.0399932861328,16.3799991607666,1.1326183080673218
2015-05-20,2125.85009765625,116.08000183105469,158.72000122070312,16.3700008392334,1.1146656274795532
2015-05-21,2130.820068359375,115.69000244140625,164.0,16.389999389648438,1.1100751161575317
2015-05-22,2126.06005859375,115.5999984741211,162.0,16.34000015258789,1.1111851930618286
2015-05-26,2104.199951171875,113.91000366210938,157.52000427246094,16.020000457763672,1.0971167087554932
2015-05-27,2123.47998046875,113.88999938964844,155.83999633789062,15.960000038146973,1.08888578414917
2015-05-28,2120.7900390625,114.0199966430664,156.47999572753906,15.970000267028809,1.0900014638900757
2015-05-29,2107.389892578125,114.0999984741211,162.47999572753906,15.989999771118164,1.0960345268249512
2015-06-01,2111.72998046875,114.0,162.8800048828125,16.0,1.0957943201065063
2015-06-02,2109.60009765625,114.45999908447266,165.44000244140625,16.06999969482422,1.0922993421554565
2015-06-03,2114.070068359375,113.63999938964844,161.36000061035156,15.829999923706055,1.1150012016296387
2015-06-04,2095.840087890625,112.83999633789062,157.27999877929688,15.479999542236328,1.1257838010787964
2015-06-05,2092.830078125,112.23999786376953,159.1999969482422,15.390000343322754,1.120787262916565
2015-06-08,2079.280029296875,112.56999969482422,157.67999267578125,15.319999694824219,1.1108149290084839
2015-06-09,2080.14990234375,112.81999969482422,161.67999267578125,15.289999961853027,1.128095269203186
2015-06-10,2105.199951171875,113.77999877929688,165.1199951171875,15.319999694824219,1.1299052238464355
2015-06-11,2108.860107421875,113.26000213623047,163.9199981689453,15.329999923706055,1.131196141242981
2015-06-12,2094.110107421875,113.2300033569336,162.16000366210938,15.25,1.1240627765655518
2015-06-15,2084.429931640625,113.7300033569336,161.1999969482422,15.399999618530273,1.1219944953918457
2015-06-16,2096.2900390625,113.31999969482422,162.0800018310547,15.319999694824219,1.1277008056640625
2015-06-17,2100.43994140625,113.8499984741211,161.67999267578125,15.449999809265137,1.124201774597168
2015-06-18,2121.239990234375,115.31999969482422,162.8800048828125,15.460000038146973,1.1369967460632324
2015-06-19,2109.989990234375,115.12000274658203,160.16000366210938,15.420000076293945,1.1370742321014404
2015-06-22,2122.85009765625,113.63999938964844,161.27999877929688,15.489999771118164,1.1372941732406616
2015-06-23,2124.199951171875,112.88999938964844,163.75999450683594,15.140000343322754,1.13490629196167
2015-06-24,2108.580078125,112.58999633789062,161.67999267578125,15.1899995803833,1.1172186136245728
2015-06-25,2102.31005859375,112.44000244140625,159.83999633789062,15.170000076293945,1.1206992864608765
2015-06-26,2101.489990234375,112.55999755859375,159.83999633789062,15.109999656677246,1.1202975511550903
2015-06-29,2057.639892578125,113.06999969482422,156.0800018310547,15.029999732971191,1.0975021123886108
2015-06-30,2063.110107421875,112.37000274658203,159.0399932861328,15.029999732971191,1.122296690940857
2015-07-01,2077.419921875,111.9800033569336,152.8000030517578,14.899999618530273,1.1134989261627197
2015-07-02,2076.780029296875,111.76000213623047,151.44000244140625,14.949999809265137,1.103363037109375
2015-07-06,2068.760009765625,112.05999755859375,141.83999633789062,14.989999771118164,1.0995051860809326
2015-07-07,2081.340087890625,110.76000213623047,142.0800018310547,14.430000305175781,1.1048991680145264
2015-07-08,2046.6800537109375,111.08999633789062,139.0399932861328,14.460000038146973,1.1009942293167114
2015-07-09,2051.31005859375,111.36000061035156,141.67999267578125,14.760000228881836,1.1071009635925293
2015-07-10,2076.6201171875,111.48999786376953,141.36000061035156,14.880000114440918,1.1063048839569092
2015-07-13,2099.60009765625,110.98999786376953,140.0800018310547,14.8100004196167,1.1129041910171509
2015-07-14,2108.949951171875,110.73999786376953,141.75999450683594,14.6899995803833,1.099045991897583
2015-07-15,2107.39990234375,110.16000366210938,137.83999633789062,14.430000305175781,1.1008002758026123
2015-07-16,2124.2900390625,109.76000213623047,136.39999389648438,14.350000381469727,1.0943553447723389
2015-07-17,2126.639892578125,108.6500015258789,135.9199981689453,14.229999542236328,1.0886012315750122
2015-07-20,2128.280029296875,105.69999694824219,133.52000427246094,14.050000190734863,1.0830246210098267
2015-07-21,2119.2099609375,105.37000274658203,135.27999877929688,14.140000343322754,1.0835410356521606
2015-07-22,2114.14990234375,104.80000305175781,130.72000122070312,14.140000343322754,1.0939961671829224
2015-07-23,2102.14990234375,104.33000183105469,129.1199951171875,14.0,1.0927051305770874
2015-07-24,2079.64990234375,105.3499984741211,128.24000549316406,14.020000457763672,1.0989010334014893
2015-07-27,2067.639892578125,104.86000061035156,125.19999694824219,13.920000076293945,1.0972371101379395
2015-07-28,2093.25,105.0199966430664,126.80000305175781,14.020000457763672,1.109004020690918
2015-07-29,2108.570068359375,105.16999816894531,129.9199981689453,14.149999618530273,1.1065986156463623
2015-07-30,2108.6298828125,104.2699966430664,128.8000030517578,14.09000015258789,1.098406195640564
2015-07-31,2103.840087890625,104.93000030517578,124.72000122070312,14.079999923706055,1.0939244031906128
2015-08-03,2098.0400390625,104.0999984741211,120.80000305175781,13.869999885559082,1.0969001054763794
2015-08-04,2093.320068359375,104.30999755859375,121.76000213623047,13.920000076293945,1.09560227394104
2015-08-05,2099.840087890625,103.93000030517578,120.23999786376953,13.949999809265137,1.0888975858688354
2015-08-06,2083.56005859375,104.38999938964844,118.95999908447266,13.989999771118164,1.0903104543685913
2015-08-07,2077.570068359375,104.6500015258789,116.4800033569336,14.109999656677246,1.0927051305770874
2015-08-10,2104.179931640625,105.72000122070312,119.12000274658203,14.539999961853027,1.0965032577514648
2015-08-11,2084.070068359375,106.26000213623047,115.91999816894531,14.640000343322754,1.1016976833343506
2015-08-12,2086.050048828125,107.75,115.5199966430664,14.819999694824219,1.104203701019287
2015-08-13,2083.389892578125,106.86000061035156,112.72000122070312,14.710000038146973,1.1160963773727417
2015-08-14,2091.5400390625,106.8499984741211,111.91999816894531,14.550000190734863,1.1160963773727417
2015-08-17,2102.43994140625,107.12999725341797,111.12000274658203,14.630000114440918,1.1092993021011353
2015-08-18,2096.919921875,107.11000061035156,112.4000015258789,14.220000267028809,1.107800006866455
2015-08-19,2079.610107421875,108.55000305175781,107.44000244140625,14.569999694824219,1.1030831336975098
2015-08-20,2035.72998046875,110.44000244140625,106.95999908447266,14.779999732971191,1.1118029356002808
2015-08-21,1970.8900146484375,111.12999725341797,105.83999633789062,14.609999656677246,1.1236965656280518
2015-08-24,1893.2099609375,110.52999877929688,99.91999816894531,14.130000114440918,1.1376951932907104
2015-08-25,1867.6099853515625,109.16000366210938,101.83999633789062,13.989999771118164,1.1583056449890137
2015-08-26,1940.510009765625,107.66999816894531,102.16000366210938,13.5600004196167,1.1550945043563843
2015-08-27,1987.6600341796875,107.7300033569336,111.5999984741211,13.800000190734863,1.1340054273605347
2015-08-28,1988.8699951171875,108.69999694824219,119.04000091552734,13.920000076293945,1.1247961521148682
2015-08-31,1972.1800537109375,108.81999969482422,127.12000274658203,13.989999771118164,1.1214030981063843
2015-09-01,1913.8499755859375,109.19999694824219,118.4800033569336,13.9399995803833,1.1225864887237549
2015-09-02,1948.8599853515625,108.62000274658203,120.72000122070312,14.020000457763672,1.1293437480926514
2015-09-03,1951.1300048828125,107.83999633789062,122.72000122070312,14.020000457763672,1.121604323387146
2015-09-04,1921.219970703125,107.48999786376953,120.63999938964844,13.920000076293945,1.1125946044921875
2015-09-08,1969.4100341796875,107.5199966430664,120.16000366210938,14.119999885559082,1.1163954734802246
2015-09-09,1942.0400390625,106.12999725341797,116.08000183105469,13.930000305175781,1.1207369565963745
2015-09-10,1952.2900390625,106.37999725341797,119.44000244140625,13.989999771118164,1.1220699548721313
2015-09-11,1961.050048828125,106.16000366210938,117.19999694824219,13.949999809265137,1.1290887594223022
2015-09-14,1953.030029296875,106.22000122070312,115.12000274658203,13.789999961853027,1.1344043016433716
2015-09-15,1978.0899658203125,105.9000015258789,116.55999755859375,13.770000457763672,1.1307612657546997
2015-09-16,1995.31005859375,107.30999755859375,122.87999725341797,14.220000267028809,1.1271796226501465
2015-09-17,1990.199951171875,108.41000366210938,121.83999633789062,14.420000076293945,1.12920343875885
2015-09-18,1958.030029296875,109.20999908447266,116.95999908447266,14.470000267028809,1.1400948762893677
2015-09-21,1966.969970703125,108.52999877929688,120.4000015258789,14.489999771118164,1.12920343875885
2015-09-22,1942.739990234375,107.79000091552734,119.36000061035156,14.140000343322754,1.1190940141677856
2015-09-23,1938.760009765625,108.22000122070312,115.5199966430664,14.119999885559082,1.1120749711990356
2015-09-24,1932.239990234375,110.48999786376953,116.72000122070312,14.430000305175781,1.1189937591552734
2015-09-25,1931.3399658203125,109.80999755859375,117.76000213623047,14.399999618530273,1.1178929805755615
2015-09-28,1881.77001953125,108.41999816894531,115.04000091552734,13.9399995803833,1.1201720237731934
2015-09-29,1884.0899658203125,107.9800033569336,116.87999725341797,13.970000267028809,1.123103380203247
2015-09-30,1920.030029296875,106.86000061035156,117.44000244140625,13.869999885559082,1.1255937814712524
2015-10-01,1923.8199462890625,106.7300033569336,116.63999938964844,13.899999618530273,1.11720609664917
2015-10-02,1951.3599853515625,108.98999786376953,118.16000366210938,14.550000190734863,1.1193444728851318
2015-10-05,1987.050048828125,108.7699966430664,120.0,14.890000343322754,1.1226998567581177
2015-10-06,1979.9200439453125,109.86000061035156,125.91999816894531,15.069999694824219,1.1195199489593506
2015-10-07,1995.8299560546875,109.69999694824219,124.55999755859375,15.289999961853027,1.1267986297607422
2015-10-08,2013.4300537109375,109.13999938964844,128.32000732421875,14.989999771118164,1.1239995956420898
2015-10-09,2014.8900146484375,110.87000274658203,127.91999816894531,15.119999885559082,1.1286935806274414
2015-10-12,2017.4599609375,111.30999755859375,122.4800033569336,15.130000114440918,1.1369967460632324
2015-10-13,2003.68994140625,111.86000061035156,120.4800033569336,15.15999984741211,1.135550618171692
2015-10-14,1994.239990234375,113.80999755859375,120.4000015258789,15.420000076293945,1.138498306274414
2015-10-15,2023.8599853515625,113.29000091552734,121.04000091552734,15.390000343322754,1.147552251815796
2015-10-16,2033.1099853515625,112.48999786376953,121.76000213623047,15.279999732971191,1.1368157863616943
2015-10-19,2033.6600341796875,112.0199966430664,118.63999938964844,15.109999656677246,1.1361054182052612
2015-10-20,2030.77001953125,112.7300033569336,117.83999633789062,15.1899995803833,1.132900595664978
2015-10-21,2018.93994140625,111.7300033569336,115.44000244140625,14.989999771118164,1.1353960037231445
2015-10-22,2052.510009765625,111.69000244140625,116.08000183105469,15.109999656677246,1.134803295135498
2015-10-23,2075.14990234375,111.5,114.16000366210938,15.119999885559082,1.108094573020935
2015-10-26,2071.179931640625,111.43000030517578,112.08000183105469,15.109999656677246,1.1020376682281494
2015-10-27,2065.889892578125,111.68000030517578,110.55999755859375,15.130000114440918,1.1065986156463623
2015-10-28,2090.35009765625,110.77999877929688,117.5199966430664,15.260000228881836,1.1037039756774902
2015-10-29,2089.409912109375,109.72000122070312,117.04000091552734,14.880000114440918,1.0928961038589478
2015-10-30,2079.360107421875,109.30000305175781,118.4800033569336,14.800000190734863,1.0993843078613281
2015-11-02,2104.050048828125,108.58999633789062,118.0,14.720000267028809,1.102596640586853
2015-11-03,2109.7900390625,106.9800033569336,122.23999786376953,14.579999923706055,1.1016006469726562
2015-11-04,2102.31005859375,105.97000122070312,118.80000305175781,14.380000114440918,1.0963950157165527
2015-11-05,2099.929931640625,105.63999938964844,115.83999633789062,14.300000190734863,1.0868029594421387
2015-11-06,2099.199951171875,104.0999984741211,113.83999633789062,14.079999923706055,1.0883997678756714
2015-11-09,2078.580078125,104.4000015258789,112.63999938964844,13.890000343322754,1.0733413696289062
2015-11-10,2081.719970703125,104.18000030517578,112.72000122070312,13.760000228881836,1.0759514570236206
2015-11-11,2075.0,103.83000183105469,110.08000183105469,13.640000343322754,1.0737563371658325
2015-11-12,2045.969970703125,103.8499984741211,106.80000305175781,13.640000343322754,1.0762988328933716
2015-11-13,2023.0400390625,103.55999755859375,104.4800033569336,13.59000015258789,1.0815019607543945
2015-11-16,2053.18994140625,103.70999908447266,107.12000274658203,13.600000381469727,1.06999933719635
2015-11-17,2050.43994140625,102.33999633789062,104.08000183105469,13.550000190734863,1.068798542022705
2015-11-18,2083.580078125,102.43000030517578,104.4000015258789,13.520000457763672,1.0643846988677979
2015-11-19,2081.239990234375,103.55999755859375,103.68000030517578,13.619999885559082,1.066996693611145
2015-11-20,2089.169921875,103.08999633789062,103.44000244140625,13.5,1.0726161003112793
2015-11-23,2086.590087890625,102.26000213623047,104.16000366210938,13.449999809265137,1.0641014575958252
2015-11-24,2089.139892578125,102.94000244140625,106.55999755859375,13.510000228881836,1.0642033815383911
2015-11-25,2088.8701171875,102.45999908447266,107.12000274658203,13.520000457763672,1.0643846988677979
2015-11-27,2090.110107421875,101.25,104.23999786376953,13.460000038146973,1.0604453086853027
2015-11-30,2080.409912109375,101.91999816894531,103.44000244140625,13.4399995803833,1.0583018064498901
2015-12-01,2102.6298828125,102.27999877929688,103.5999984741211,13.510000228881836,1.0572947263717651
2015-12-02,2079.510009765625,100.69000244140625,99.83999633789062,13.369999885559082,1.0625863075256348
2015-12-03,2049.6201171875,101.76000213623047,102.16000366210938,13.460000038146973,1.0613007545471191
2015-12-04,2091.68994140625,104.0199966430664,99.68000030517578,13.869999885559082,1.0915957689285278
2015-12-07,2077.070068359375,102.66999816894531,93.76000213623047,13.619999885559082,1.0883997678756714
2015-12-08,2063.590087890625,102.83999633789062,93.44000244140625,13.510000228881836,1.0834001302719116
2015-12-09,2047.6199951171875,102.63999938964844,92.4800033569336,13.489999771118164,1.0893957614898682
2015-12-10,2052.22998046875,102.55000305175781,90.95999908447266,13.449999809265137,1.1017948389053345
2015-12-11,2012.3699951171875,103.11000061035156,88.55999755859375,13.300000190734863,1.0948106050491333
2015-12-14,2021.93994140625,101.79000091552734,89.27999877929688,13.0600004196167,1.0983941555023193
2015-12-15,2043.4100341796875,101.5199966430664,91.19999694824219,13.109999656677246,1.0992997884750366
2015-12-16,2073.070068359375,102.75,87.91999816894531,13.489999771118164,1.0936251878738403
2015-12-17,2041.8900146484375,100.5,85.91999816894531,13.079999923706055,1.087453007698059
2015-12-18,2005.550048828125,102.04000091552734,85.27999877929688,13.430000305175781,1.0844104290008545
2015-12-21,2021.1500244140625,103.1500015258789,85.27999877929688,13.59000015258789,1.0869920253753662
2015-12-22,2038.969970703125,102.61000061035156,86.16000366210938,13.59000015258789,1.09129798412323
2015-12-23,2064.2900390625,102.30999755859375,90.08000183105469,13.619999885559082,1.0950024127960205
2015-12-24,2060.989990234375,103.05000305175781,90.4000015258789,13.6899995803833,1.0909169912338257
2015-12-28,2056.5,102.2699966430664,87.44000244140625,13.289999961853027,1.0965994596481323
2015-12-29,2078.360107421875,102.19999694824219,90.08000183105469,13.270000457763672,1.0975261926651
2015-12-30,2063.360107421875,101.41999816894531,87.44000244140625,13.210000038146973,1.0928006172180176
2015-12-31,2043.93994140625,101.45999908447266,88.0,13.1899995803833,1.093398094177246
2016-01-04,2012.6600341796875,102.88999938964844,87.83999633789062,13.1899995803833,1.0853991508483887
2016-01-05,2016.7099609375,103.18000030517578,85.27999877929688,13.3100004196167,1.0827549695968628
2016-01-06,1990.260009765625,104.66999816894531,80.87999725341797,13.359999656677246,1.0751993656158447
2016-01-07,1943.0899658203125,106.1500015258789,79.19999694824219,13.619999885559082,1.0778998136520386
2016-01-08,1922.030029296875,105.68000030517578,78.4000015258789,13.300000190734863,1.0925976037979126
2016-01-11,1923.6700439453125,104.73999786376953,74.0,13.220000267028809,1.0941038131713867
2016-01-12,1938.6800537109375,104.20999908447266,73.36000061035156,13.170000076293945,1.0857999324798584
2016-01-13,1890.280029296875,104.72000122070312,72.72000122070312,13.489999771118164,1.0843987464904785
2016-01-14,1921.8399658203125,103.0199966430664,73.83999633789062,13.1899995803833,1.0886012315750122
2016-01-15,1880.3299560546875,104.08000183105469,70.31999969482422,13.239999771118164,1.085894227027893
2016-01-19,1881.3299560546875,103.9800033569336,67.91999816894531,13.359999656677246,1.0895025730133057
2016-01-20,1859.3299560546875,105.37000274658203,65.91999816894531,13.479999542236328,1.09129798412323
2016-01-21,1868.989990234375,105.48999786376953,68.4800033569336,13.460000038146973,1.0877013206481934
2016-01-22,1906.9000244140625,105.0,74.16000366210938,13.380000114440918,1.0862009525299072
2016-01-25,1877.0799560546875,106.08000183105469,68.31999969482422,13.579999923706055,1.079901933670044
2016-01-26,1903.6300048828125,107.29000091552734,71.76000213623047,13.819999694824219,1.0853049755096436
2016-01-27,1882.949951171875,107.69000244140625,73.44000244140625,13.8100004196167,1.0864958763122559
2016-01-28,1893.3599853515625,106.54000091552734,77.5999984741211,13.569999694824219,1.090798020362854
2016-01-29,1940.239990234375,106.94999694824219,77.19999694824219,13.59000015258789,1.0936970710754395
2016-02-01,1939.3800048828125,108.05000305175781,72.16000366210938,13.670000076293945,1.0825908184051514
2016-02-02,1903.030029296875,108.08999633789062,68.55999755859375,13.619999885559082,1.0897282361984253
2016-02-03,1912.530029296875,109.25,74.72000122070312,13.949999809265137,1.0922038555145264
2016-02-04,1915.449951171875,110.56999969482422,72.95999908447266,14.170000076293945,1.1091023683547974
2016-02-05,1880.050048828125,112.31999969482422,71.27999877929688,14.34000015258789,1.119996428489685
2016-02-08,1853.43994140625,113.83000183105469,69.12000274658203,14.59000015258789,1.114504098892212
2016-02-09,1852.2099609375,113.58000183105469,65.44000244140625,14.510000228881836,1.1189812421798706
2016-02-10,1851.8599853515625,114.45999908447266,63.68000030517578,14.550000190734863,1.1289994716644287
2016-02-11,1829.0799560546875,119.05999755859375,63.91999816894531,14.949999809265137,1.128095269203186
2016-02-12,1864.780029296875,118.36000061035156,66.63999938964844,14.989999771118164,1.1317979097366333
2016-02-16,1895.5799560546875,114.7699966430664,66.4800033569336,14.510000228881836,1.1174057722091675
2016-02-17,1926.8199462890625,115.4800033569336,70.23999786376953,14.539999961853027,1.1147029399871826
2016-02-18,1917.8299560546875,118.29000091552734,69.27999877929688,14.760000228881836,1.112297534942627
2016-02-19,1917.780029296875,117.58000183105469,68.4000015258789,14.640000343322754,1.1110987663269043
2016-02-22,1945.5,115.48999786376953,71.27999877929688,14.430000305175781,1.1123965978622437
2016-02-23,1921.27001953125,117.22000122070312,67.83999633789062,14.539999961853027,1.102803349494934
2016-02-24,1929.800048828125,117.61000061035156,68.72000122070312,14.520000457763672,1.1027060747146606
2016-02-25,1951.699951171875,117.91999816894531,70.4000015258789,14.40999984741211,1.1013944149017334
2016-02-26,1948.050048828125,117.11000061035156,70.23999786376953,14.020000457763672,1.1024993658065796
2016-02-29,1932.22998046875,118.63999938964844,72.0,14.199999809265137,1.0923947095870972
2016-03-01,1978.3499755859375,117.7699966430664,73.19999694824219,14.170000076293945,1.0888975858688354
2016-03-02,1986.449951171875,118.68000030517578,74.4000015258789,14.25,1.0875948667526245
2016-03-03,1993.4000244140625,120.7300033569336,74.0,14.5,1.086897373199463
